"","score","text"
"1294",0,"<U+091C><U+093F><U+0938><U+0928><U+0947> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0948><U+0902><U+0915><U+093E> <U+0909><U+0938> <U+0906><U+0926><U+092E><U+0940> <U+0928><U+0947> <U+0917><U+093C><U+0932><U+0924><U+0940> <U+0915><U+0930> <U+0926><U+0940>, <U+0905><U+0917><U+0930> <U+0935><U+094B> <U+0906><U+0926><U+092E><U+0940> <U+0926><U+0947><U+0936> <U+0935><U+093F><U+0930><U+0941><U+0926><U+094D><U+0927> <U+0928><U+093E><U+0930><U+0947> <U+0932><U+0917><U+093E><U+0924><U+093E> <U+0924><U+094B> #Kejriwal <U+091C><U+0940> <U+0909><U+0938><U+0947> <U+0938><U+0941><U+0928><U+0924><U+0947> <U+092D><U+0940> <U+0914><U+0930> <U+091A><U+093E><U+0908>-<U+0928><U+093E><U+0938><U+094D><U+0924><U+093E> <U+092D><U+0940> <U+0915><U+0930><U+0935><U+093E><U+0924><U+0947><U+0964> #OddEven"
"1295",0,"RT @sharmasoumy: @Itsmy_rule 
<U+092D><U+093E><U+0908> <U+0938><U+0941><U+092C><U+0939> <U+0938><U+0947> #TaherShah <U+0915><U+094B> <U+091F><U+094D><U+0930><U+0947><U+0902><U+0921> <U+0915><U+0930><U+0924><U+093E> <U+0926><U+0947><U+0916> <U+0907><U+0924><U+0928><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0932><U+0928><U+093E> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+0928><U+0947> <U+0916><U+0941><U+0926> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0935><U+093E> <U+0932><U+093F><U+092F><U+093E> #OddEven…"
"1296",-1,"#Kejriwal may soon open a secondhand shoe outlet in Delhi where odd and even numbered shoes would be sold on alternate days. #OddEven"
"1297",-1,"RT @SandipGhose: It's become Standard Operating Procedure for #AAP and #Kejriwal - whenever media attention falls. https://t.co/Mr06WaGkCl"
"1298",0,"<U+0C95><U+0CC7><U+0C9C><U+0CCD><U+0CB0><U+0CBF><U+0CB5><U+0CBE><U+0CB2><U+0CCD> <U+0CAE><U+0CC7><U+0CB2><U+0CC6> <U+0CB6><U+0CC2> <U+0C8E><U+0CB8><U+0CC6><U+0CA4>! https://t.co/z7pobkYRr0
#Kejriwal #Shoe @AAPKarnataka #AravindKejriwal #NewDelhi https://t.co/eBI1lSeqLN"
"1299",0,"RT @sunnydixit007: <U+0905><U+092C> <U+0907><U+0938> #IPL <U+092E><U+0947><U+0902> <U+092D><U+0940> <U+0905><U+0932><U+094D><U+092A><U+0938><U+0902><U+0916><U+094D><U+092F><U+0915><U+094B> <U+0915><U+094B> <U+0905><U+0928><U+0926><U+0947><U+0916><U+093E> <U+0915><U+093F><U+092F><U+093E> <U+091C><U+093E> <U+0930><U+0939><U+093E> <U+0939><U+0948>, <U+0939><U+092E> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0935><U+093E><U+0932><U+094B> <U+0915><U+094B> <U+091B><U+094B><U+0921><U+093C><U+0915><U+0930> <U+0914><U+0930> <U+0915><U+093F><U+0938><U+0940> <U+091F><U+0940><U+092E> <U+0928><U+0947> <U+0905><U+0932><U+094D><U+092A><U+0938><U+0902><U+0916><U+094D><U+092F><U+0915> <U+0915><U+094B> <U+0915><U+092A><U+094D><U+0924><U+093E><U+0928> <U+0928>…"
"1300",1,"RT @anilnindawat: no big surprise  #kejriwal has proved himself a pure psychopath

#OddEven https://t.co/2JNd5SeNrM"
"1301",0,"@ndtv 
<U+0938><U+0941><U+092C><U+0939> <U+0938><U+0947> #TaherShah <U+0915><U+094B> <U+091F><U+094D><U+0930><U+0947><U+0902><U+0921> <U+0915><U+0930><U+0924><U+093E> <U+0926><U+0947><U+0916> <U+0907><U+0924><U+0928><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0932><U+0928><U+093E> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+0928><U+0947> <U+0916><U+0941><U+0926> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0935><U+093E> <U+0932><U+093F><U+092F><U+093E> #OddEven <U+0915><U+093E><U+0902><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"1302",0,"#Kejriwal <U+091C><U+0940> <U+092A><U+0930> <U+0907><U+0924><U+0928><U+0940> <U+091A><U+0940><U+091C><U+093C><U+0947><U+0902> <U+092B><U+0948><U+0902><U+0915><U+0940> <U+0917><U+0908> <U+0939><U+0948> <U+0915><U+0940> <U+0905><U+092C> <U+0924><U+094B> <U+091C><U+092C> <U+092D><U+093E><U+092D><U+0940> <U+091C><U+0940> <U+0915><U+0941><U+091B> <U+091A><U+0940><U+091C><U+093C><U+0947><U+0902> <U+092E><U+0901><U+0917><U+093E><U+0924><U+0940> <U+0939><U+0948> <U+0924><U+094B> <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+091C><U+0940> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0935><U+093E><U+0932><U+094B><U+0902> <U+0915><U+094B> <U+092F><U+093E> <U+0938><U+092D><U+093E> <U+092C><U+0941><U+0932><U+093E> <U+0926><U+0947><U+0924><U+0947> <U+0939><U+0948> #OddEven"
"1303",1,"RT @anilnindawat: no big surprise  #kejriwal has proved himself a pure psychopath

#OddEven https://t.co/2JNd5SeNrM"
"1304",-1,"RT @jaivir1003204: 1967:: Stone thrown at Indira Gandhi, broke her nose in Odissa
#OddEven #Kejriwal https://t.co/muTu04806X"
"1305",-1,"@TheSantaBanta  @meaning_double #kejriwal  ko odd number ka joota pada ya even number ka.? Jaldi batao 

#OddEven"
"1306",0,"@Babu_Bhaiyaa 
<U+0938><U+0941><U+092C><U+0939> <U+0938><U+0947> #TaherShah <U+0915><U+094B> <U+091F><U+094D><U+0930><U+0947><U+0902><U+0921> <U+0915><U+0930><U+0924><U+093E> <U+0926><U+0947><U+0916> <U+0907><U+0924><U+0928><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0932><U+0928><U+093E> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+0928><U+0947> <U+0916><U+0941><U+0926> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0935><U+093E> <U+0932><U+093F><U+092F><U+093E> #OddEven <U+0915><U+093E><U+0902><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"1307",1,"no big surprise  #kejriwal has proved himself a pure psychopath

#OddEven https://t.co/2JNd5SeNrM"
"1308",0,"RT @SACHKAHOON: #BreakingNews  <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+0940> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <U+0939><U+0917><U+093E><U+092E><U+093E>- <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0940><U+0915><U+093E> <U+0917><U+092F><U+093E> #kejriwal #Delhi #DelhiGovt"
"1309",0,"Joota khaane ki aazadi!!  #shoe #kejriwal"
"1310",0,"RT @dr_amitpandey: #OddEven what a great out swinger shoe. Looks very odd but even for #Kejriwal. Hats of to the out-swinger.<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>"
"1311",0,"Shoe hurled at @ArvindKejriwal 
Attacker says he mistook #Kejriwal for #TaherShah"
"1312",-1,"RT @DrGarekar: History will be ruthless &amp; rename #RahulGandhi as MeerJafar II &amp; #Kejriwal as JaiChand II as per their current Karma,,,of in…"
"1313",1,"RT @goDODOgo00: Actually the fellow just offered him shoes.
It doesn't look good that the CM of the nation's capital moves around in torn C…"
"1314",0,"RT @dr_amitpandey: #OddEven what a great out swinger shoe. Looks very odd but even for #Kejriwal. Hats of to the out-swinger.<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>"
"1315",-1,"RT @jaivir1003204: 1967:: Stone thrown at Indira Gandhi, broke her nose in Odissa
#OddEven #Kejriwal https://t.co/muTu04806X"
"1316",-1,"@Babu_Bhaiyaa babu bhaiya, #kejriwal  ko odd number ka joota pada ya even number ka.

#OddEven"
"1317",1,"Look at the throw at #Kejriwal, how correct it went . hence proved, Cricket is a religion in India."
"1318",-1,"Shoe attack on Delhi CM #Kejriwal !

Watch Here : https://t.co/Cf7yj62WvY https://t.co/Huzgq6PuTj"
"1319",-1,"<U+0905><U+092D><U+0940> <U+0928><U+094D><U+092F><U+0942><U+091C><U+093C> <U+091A><U+0947><U+0928><U+0932> <U+0935><U+093E><U+0932><U+0947> <U+092F><U+0939> <U+091C><U+093E><U+0928><U+0928><U+0947> <U+092E><U+0947><U+0902> <U+0932><U+0917><U+0947> <U+0939><U+0948> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+092A><U+0930> <U+091C><U+094B> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0948><U+0902><U+0915><U+093E> <U+0917><U+092F><U+093E> <U+0935><U+094B> #Odd <U+0925><U+093E> <U+092F><U+093E> #Even  

#OddEven https://t.co/CMvTYlcoKq"
"1320",0,"RT @SACHKAHOON: #BreakingNews  <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+0940> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <U+0939><U+0917><U+093E><U+092E><U+093E>- <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0940><U+0915><U+093E> <U+0917><U+092F><U+093E> #kejriwal #Delhi #DelhiGovt"
"1321",1,"#TahirShah se chhut kara mil jayeegaa ab . #kejriwal Will trending on the top"
"1322",0,"Another Shoe-Attack at #Kejriwal, Attacker from ‘Aam Aadmi Sena’ https://t.co/Ou9s0DU7M8 https://t.co/OCVzMviHXx"
"1323",0,"RT @Mastersaheb2015: Another Shoe-Attack at #Kejriwal, Attacker from ‘Aam Aadmi Sena’ https://t.co/4ay5zytkFB https://t.co/MGpqkM6HwA"
"1324",0,"RT @ndtvindia: <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0947> <U+092E><U+0941><U+0916><U+094D><U+092F><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940> <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+093E><U+0902><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+0915><U+0947> <U+0926><U+094C><U+0930><U+093E><U+0928> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+093E> <U+0917><U+092F><U+093E> https://t.co/cLB7l3wpjt #kejriwal #OddEven https:/…"
"1325",0,"Modi ko Aur koi kaam thodi hai..Ofcrz usi ne shoe fikwaya :| #Kejriwal"
"1326",0,"RT @dr_amitpandey: #OddEven what a great out swinger shoe. Looks very odd but even for #Kejriwal. Hats of to the out-swinger.<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>"
"1327",-1,"1967:: Stone thrown at Indira Gandhi, broke her nose in Odissa
#OddEven #Kejriwal https://t.co/muTu04806X"
"1328",0,"#OddEven what a great out swinger shoe. Looks very odd but even for #Kejriwal. Hats of to the out-swinger.<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>"
"1329",0,"RT @SACHKAHOON: #BreakingNews  <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+0940> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <U+0939><U+0917><U+093E><U+092E><U+093E>- <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0940><U+0915><U+093E> <U+0917><U+092F><U+093E> #kejriwal #Delhi #DelhiGovt"
"1330",-1,"#kejriwal #shoe #oddeven #controversy #ghotala"
"1331",0,"The two happiest people at the moment after, they got to know #Kejriwal got hit by a flying shoe https://t.co/hLSmAjmipb"
"1332",-1,"RT @SandipGhose: It's become Standard Operating Procedure for #AAP and #Kejriwal - whenever media attention falls. https://t.co/Mr06WaGkCl"
"1333",0,"RT @Mastersaheb2015: Another Shoe-Attack at #Kejriwal, Attacker from ‘Aam Aadmi Sena’ https://t.co/4ay5zytkFB https://t.co/MGpqkM6HwA"
"1334",0,"RT @DhakkadTau: <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0905><U+0915><U+0947><U+0932><U+0947> <U+0928><U+0947><U+0924><U+093E> <U+0939><U+0948><U+0902> <U+091C><U+094B> <U+091C><U+0928><U+0924><U+093E> <U+0938><U+0947> <U+0905><U+0902><U+0921><U+093E>, <U+0925><U+092A><U+094D><U+092A><U+0921>, <U+0938><U+094D><U+092F><U+093E><U+0939><U+0940> <U+0914><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+0916><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0902>. <U+0938><U+092D><U+0940> <U+0906><U+092A><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0927><U+093E><U+0908>. #Kejriwal #Shoe"
"1335",-1,"RT @SandipGhose: It's become Standard Operating Procedure for #AAP and #Kejriwal - whenever media attention falls. https://t.co/Mr06WaGkCl"
"1336",0,"#OddEven what a great out swinger shoe. Looks very odd but even for #Kejriwal. Hats of to the out-swinger.<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>"
"1337",0,"RT @kappansky: The Aam Aadmi Sena shoe-thrower goes back to a Bata showroom, does some more Sole-Searching! #OddEven #Kejriwal"
"1338",0,"RT @SACHKAHOON: #BreakingNews  <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+0940> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <U+0939><U+0917><U+093E><U+092E><U+093E>- <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0940><U+0915><U+093E> <U+0917><U+092F><U+093E> #kejriwal #Delhi #DelhiGovt"
"1339",0,"<U+091C><U+0941><U+0924><U+093E> <U+092D><U+0940> <U+092C><U+0921><U+093E> <U+092C><U+0926><U+0915><U+093F><U+0938><U+094D><U+092E><U+0924><U+0940> <U+0939><U+0948> #Kejriwal"
"1340",0,"The Aam Aadmi Sena guy should have thrown both shoes,so that #Kejriwal could use them instead of floaters."
"1341",1,"Is throwing of shoe also freedom of Expression???? Mr #kejriwal"
"1342",1,"as #TaherShah was gaining all the limelight #kejriwal was feeling left out so he orchestrated this shoe throwing incident 2 stayin limelight"
"1343",0,"<U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+0915><U+0947> <U+0926><U+094C><U+0930><U+093E><U+0928> <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+092B><U+0947><U+0902><U+0915><U+093E> <U+0917><U+092F><U+093E> <U+091C><U+0942><U+0924><U+093E>
#Press #Conference #shoe #Kejriwal https://t.co/CVFHed1tOz"
"1344",-1,"Ved Sharma, what was the size of the shoe that you hurled at #Kejriwal? Odd ya even? 
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #OddEven https://t.co/3E9qb18tp5"
"1345",0,"@BokaPandit 
<U+092D><U+093E><U+0908> <U+0938><U+0941><U+092C><U+0939> <U+0938><U+0947> #TaherShah <U+0915><U+094B> <U+091F><U+094D><U+0930><U+0947><U+0902><U+0921> <U+0915><U+0930><U+0924><U+093E> <U+0926><U+0947><U+0916> <U+0907><U+0924><U+0928><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0932><U+0928><U+093E> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+0928><U+0947> <U+0916><U+0941><U+0926> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0935><U+093E> <U+0932><U+093F><U+092F><U+093E> #OddEven <U+0915><U+093E><U+0902><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"1346",0,"<U+0AA6><U+0ABF><U+0AB2><U+0ACD><U+0AB9><U+0AC0><U+0A83> <U+0A93><U+0AA1>-<U+0A88><U+0AB5><U+0AA8> <U+0AAB><U+0ACB><U+0AB0><U+0ACD><U+0AAE><U+0ACD><U+0AAF><U+0AC1><U+0AB2><U+0ABE><U+0AA8><U+0AC0> <U+0AAA><U+0ACD><U+0AB0><U+0AC7><U+0AB8> <U+0A95><U+0ACB><U+0AA8><U+0ACD><U+0AAB><U+0AB0><U+0AA8><U+0ACD><U+0AB8><U+0AAE><U+0ABE><U+0A82> #kejriwal <U+0AAA><U+0AB0> <U+0AAB><U+0AC7><U+0A82><U+0A95><U+0ABE><U+0AAF><U+0AC1><U+0A82> <U+0A9C><U+0AC2><U+0AA4><U+0AC1><U+0A82>
https://t.co/xh78lTTEO5
#OddEven https://t.co/8R3LvcLYwy"
"1347",0,"RT @sharmasoumy: @Itsmy_rule 
<U+092D><U+093E><U+0908> <U+0938><U+0941><U+092C><U+0939> <U+0938><U+0947> #TaherShah <U+0915><U+094B> <U+091F><U+094D><U+0930><U+0947><U+0902><U+0921> <U+0915><U+0930><U+0924><U+093E> <U+0926><U+0947><U+0916> <U+0907><U+0924><U+0928><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0932><U+0928><U+093E> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+0928><U+0947> <U+0916><U+0941><U+0926> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0935><U+093E> <U+0932><U+093F><U+092F><U+093E> #OddEven…"
"1348",0,"RT @shillsom24: #Kejriwal, Manik Sarker Ke chappal banne ke bhi layek nahi hei.  https://t.co/T1DpnTYVic"
"1349",0,"Video: #Shoe hurled at #Kejriwal during press conference https://t.co/Fzhww1ZFKo via @EEnadu"
"1350",0,"Another Shoe-Attack at #Kejriwal, Attacker from ‘Aam Aadmi Sena’ https://t.co/4ay5zytkFB https://t.co/MGpqkM6HwA"
"1351",0,"RT @DhakkadTau: <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0905><U+0915><U+0947><U+0932><U+0947> <U+0928><U+0947><U+0924><U+093E> <U+0939><U+0948><U+0902> <U+091C><U+094B> <U+091C><U+0928><U+0924><U+093E> <U+0938><U+0947> <U+0905><U+0902><U+0921><U+093E>, <U+0925><U+092A><U+094D><U+092A><U+0921>, <U+0938><U+094D><U+092F><U+093E><U+0939><U+0940> <U+0914><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+0916><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0902>. <U+0938><U+092D><U+0940> <U+0906><U+092A><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0927><U+093E><U+0908>. #Kejriwal #Shoe"
"1352",-1,"After the shoe attack on #Kejriwal, today's news will be Aam Aadmi Sena (AAS)-Fixated!"
"1353",-1,"So an Aam Aadmi Sena member throws a shoe at #Kejriwal .That is so offensive. My sympathies to the shoe family. #AAPtard #Nautanki"
"1354",-1,"#OddEven 
I think Delhi people are blessed to have such bold leader like #kejriwal. 
In this burning heat we are dying in Chennai traffic."
"1355",1,"Actually the fellow just offered him shoes.
It doesn't look good that the CM of the nation's capital moves around in torn Chappals
#Kejriwal"
"1356",0,"Shoe hurled at #Kejriwal during press conference https://t.co/sECM7urCDN via @EEnadu"
"1357",0,"RT @Zakirism: Fielding ki Tareef karni hongi. #Kejriwal #OddEven #shoeonkhejriwal #joota"
"1358",0,"RT @ndtvindia: <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0947> <U+092E><U+0941><U+0916><U+094D><U+092F><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940> <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+093E><U+0902><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+0915><U+0947> <U+0926><U+094C><U+0930><U+093E><U+0928> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+093E> <U+0917><U+092F><U+093E> https://t.co/cLB7l3wpjt #kejriwal #OddEven https:/…"
"1359",0,"Shoe hurled at #Kejriwal during press conference. Shoe hurling business needs to stop. Not done :
@kartikeya_1975"
"1360",0,"In other news #kejriwal thinking of #OddEvenRule  on shoes."
"1361",0,"RT @sharmasoumy: @ZeeNewsHindi 
<U+0938><U+0941><U+092C><U+0939> <U+0938><U+0947> #TaherShah <U+0915><U+094B> <U+091F><U+094D><U+0930><U+0947><U+0902><U+0921> <U+0915><U+0930><U+0924><U+093E> <U+0926><U+0947><U+0916> <U+0907><U+0924><U+0928><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0932><U+0928><U+093E> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+0928><U+0947> <U+0916><U+0941><U+0926> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0935><U+093E> <U+0932><U+093F><U+092F><U+093E> #OddEven…"
"1362",0,"RT @sunnydixit007: <U+0905><U+092C> <U+0907><U+0938> #IPL <U+092E><U+0947><U+0902> <U+092D><U+0940> <U+0905><U+0932><U+094D><U+092A><U+0938><U+0902><U+0916><U+094D><U+092F><U+0915><U+094B> <U+0915><U+094B> <U+0905><U+0928><U+0926><U+0947><U+0916><U+093E> <U+0915><U+093F><U+092F><U+093E> <U+091C><U+093E> <U+0930><U+0939><U+093E> <U+0939><U+0948>, <U+0939><U+092E> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0935><U+093E><U+0932><U+094B> <U+0915><U+094B> <U+091B><U+094B><U+0921><U+093C><U+0915><U+0930> <U+0914><U+0930> <U+0915><U+093F><U+0938><U+0940> <U+091F><U+0940><U+092E> <U+0928><U+0947> <U+0905><U+0932><U+094D><U+092A><U+0938><U+0902><U+0916><U+094D><U+092F><U+0915> <U+0915><U+094B> <U+0915><U+092A><U+094D><U+0924><U+093E><U+0928> <U+0928>…"
"1363",0,"RT @SACHKAHOON: #BreakingNews  <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0915><U+0940> <U+092A><U+094D><U+0930><U+0947><U+0938> <U+0915><U+0949><U+0928><U+094D><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <U+0939><U+0917><U+093E><U+092E><U+093E>- <U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0940><U+0915><U+093E> <U+0917><U+092F><U+093E> #kejriwal #Delhi #DelhiGovt"
"1364",0,"All the news tweets saying show thrown at #Kejriwal I want to know laga ki nahi."
"1365",-1,"""Joota"", ""Syahi"" and ""Anda""!!!! All planned by #Kejriwal himself to get lime light, nothing else! Ignore it"
"1366",0,"<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0905><U+0915><U+0947><U+0932><U+0947> <U+0928><U+0947><U+0924><U+093E> <U+0939><U+0948><U+0902> <U+091C><U+094B> <U+091C><U+0928><U+0924><U+093E> <U+0938><U+0947> <U+0905><U+0902><U+0921><U+093E>, <U+0925><U+092A><U+094D><U+092A><U+0921>, <U+0938><U+094D><U+092F><U+093E><U+0939><U+0940> <U+0914><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+0916><U+093E> <U+091A><U+0941><U+0915><U+0947> <U+0939><U+0948><U+0902>. <U+0938><U+092D><U+0940> <U+0906><U+092A><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0927><U+093E><U+0908>. #Kejriwal #Shoe"
"1367",0,"@bhaiyyajispeaks 
<U+0938><U+0941><U+092C><U+0939> <U+0938><U+0947> #TaherShah <U+0915><U+094B> <U+091F><U+094D><U+0930><U+0947><U+0902><U+0921> <U+0915><U+0930><U+0924><U+093E> <U+0926><U+0947><U+0916> <U+0907><U+0924><U+0928><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0932><U+0928><U+093E> <U+0915><U+0940> #Kejriwal <U+091C><U+0940> <U+0928><U+0947> <U+0916><U+0941><U+0926> <U+092A><U+0930> <U+091C><U+0942><U+0924><U+093E> <U+092B><U+0947><U+0902><U+0915><U+0935><U+093E> <U+0932><U+093F><U+092F><U+093E> #OddEven <U+0915><U+093E><U+0902><U+092B><U+094D><U+0930><U+0947><U+0902><U+0938> <U+092E><U+0947><U+0902> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"1368",0,"RT @blah_blah_mastr: So some frustrated journalist throws a shoe at #kejriwal 

Looks like he's a victim of #TaherShah 's mass mental casua…"
